Customer ID,Top_Feature,SHAP_Value,Influence
5014-WUQMG,,,
5312-TSZVC,,,
2782-JEEBU,,,
5127-BZENZ,,,
2720-FVBQP,,,
4522-XRWWI,,,
3766-EJLFL,,,
5939-SXWHM,,,
7643-RCHXS,,,
8246-SHFGA,,,
0620-XEFWH,,,
6485-QXWWE,,,
7321-VGNKU,,,
5327-CNLUQ,,,
7552-KEYGT,,,
5816-JMLGY,,,
2927-QRRQV,,,
6265-SXWBU,,,
7941-RCJOW,,,
2387-KDZQY,,,
3584-WKTTW,,,
3399-BMLVW,,,
1971-DTCZB,,,
3374-PZLXD,,,
3813-DHBBB,,,
2812-REYAT,,,
6518-PPLMZ,,,
4939-KYYPY,,,
5930-GBIWP,,,
6022-KOUQO,,,
2361-UPSND,,,
6035-RIIOM,,,
9504-DSHWM,,,
5035-BVCXS,,,
3533-UVMOM,,,
1478-VPOAD,,,
9995-HOTOH,,,
2988-PLAHS,,,
1371-OJCEK,,,
4999-IEZLT,,,
8883-ANODQ,,,
2351-RRBUE,,,
5980-BDHPY,,,
1498-DQNRX,,,
9469-WEJBT,,,
2581-VKIRT,,,
2851-MMUTZ,,,
3307-TLCUD,,,
6625-FLENO,,,
2967-MXRAV,,,
8189-HBVRW,,,
4163-KIUHY,,,
3500-NSDOA,,,
1171-TYKUR,,,
1219-NNDDO,,,
8388-DMKAE,,,
4403-BWPAY,,,
9659-QEQSY,,,
5405-ZMYXQ,,,
1442-OKRJE,,,
4737-AQCPU,,,
2808-CHTDM,,,
0793-TWELN,,,
3283-WCWXT,,,
5451-MHQOF,,,
4836-WNFNO,,,
9225-BZLNZ,,,
0354-VXMJC,,,
4422-QVIJA,,,
8332-OSJDW,,,
4735-BJKOU,,,
0274-JKUJR,,,
5740-YHGTW,,,
8917-SZTTJ,,,
1696-MZVAU,,,
7359-WWYJV,,,
4906-ZHGPK,,,
3795-GWTRD,,,
1298-PHBTI,,,
6223-DHJGV,,,
6961-MJKBO,,,
8158-WPEZG,,,
0727-BNRLG,,,
6435-SRWBJ,,,
9964-WBQDJ,,,
6303-KFWSL,,,
1702-CCFNJ,,,
8932-CZHRQ,,,
0386-CWRGM,,,
5515-RUGKN,,,
0404-AHASP,,,
7279-NMVJC,,,
2081-VEYEH,,,
9060-HJJRW,,,
2587-YNLES,,,
7398-SKNQZ,,,
1958-RNRKS,,,
5136-RGMZO,,,
8345-MVDYC,,,
8226-BXGES,,,
1015-OWJKI,,,
2040-XBAVJ,,,
8887-IPQNC,,,
8646-JCOMS,,,
1222-KJNZD,,,
0106-GHRQR,,,
3768-VHXQO,,,
8952-WCVCD,,,
2418-TPEUN,,,
3963-RYFNS,,,
8540-ZQGEA,,,
4137-JOPHL,,,
7801-CEDNV,,,
3658-QQJYD,,,
1803-BGNBD,,,
6950-TWMYB,,,
5848-FHRFC,,,
2243-FNMMI,,,
2511-MORQY,,,
5356-KZCKT,,,
9470-XCCEM,,,
6519-CFDBX,,,
3902-MIVLE,,,
0409-WTMPL,,,
8763-KIAFH,,,
3669-WHAFY,,,
3055-VTCGS,,,
3144-KMTWZ,,,
2007-QVGAW,,,
5207-PLSTK,,,
2155-AMQRX,,,
6181-AXXYF,,,
5091-HFAZW,,,
1568-LJSZU,,,
7416-CKTEP,,,
2586-CWXVV,,,
2348-KCJLT,,,
8401-EMUWF,,,
4193-IBKSW,,,
5377-NDTOU,,,
2474-LCNUE,,,
0839-QNXME,,,
3506-OVLKD,,,
6650-VJONK,,,
2178-PMGCJ,,,
7492-TAFJD,,,
2773-MADBQ,,,
6016-LVTJQ,,,
7860-KSUGX,,,
8966-KZXXA,,,
5149-QYTTU,,,
2085-BOJKI,,,
0817-HSUSE,,,
5442-PPTJY,,,
1927-QEWMY,,,
1663-MHLHE,,,
4450-MDZFX,,,
6701-DHKWQ,,,
7554-AKDQF,,,
0794-YVSGE,,,
5423-BHIXO,,,
6908-VVYHM,,,
2959-EEXWB,,,
1839-UMACK,,,
3030-YDNRM,,,
7321-KKSDU,,,
8286-AFUYI,,,
8356-WUAOJ,,,
9350-ZXYJC,,,
8958-JPTRR,,,
6959-GQEGV,,,
3173-WSSUE,,,
1265-HVPZB,,,
4115-UMJFQ,,,
7369-TRPFD,,,
1098-KFQEC,,,
7190-XHTWJ,,,
5296-BFCYD,,,
9359-JANWS,,,
3279-DYZQM,,,
9575-IWCAZ,,,
7940-UQQUG,,,
3961-SXAXY,,,
7010-BRBUU,,,
3566-HJGPK,,,
3062-ICYZQ,,,
9938-PRCVK,,,
0973-KYVNF,,,
5129-HHMZC,,,
9637-CDTKZ,,,
3946-JEWRQ,,,
7873-CVMAW,,,
0463-WZZKO,,,
4524-QCSSM,,,
5832-EXGTT,,,
2039-JONDJ,,,
7217-JYHOQ,,,
6695-FRVEC,,,
9894-QMIMJ,,,
8069-YQQAJ,,,
3466-WAESX,,,
9281-PKKZE,,,
3638-VBZTA,,,
7459-IMVYU,,,
8563-OYMQY,,,
0754-EEBDC,,,
5777-ZPQNC,,,
1951-IEYXM,,,
3318-NMQXL,,,
1022-RKXDR,,,
2361-FJWNO,,,
2272-UOINI,,,
8232-UTFOZ,,,
3750-YHRYO,,,
6637-KYRCV,,,
5668-MEISB,,,
0129-QMPDR,,,
7188-CBBBA,,,
5356-CSVSQ,,,
3221-CJMSG,,,
2801-NISEI,,,
4623-ZKHLY,,,
6732-VAILE,,,
8201-AAXCB,,,
7696-CFTAT,,,
2123-VSCOT,,,
2018-QKYGT,,,
2792-VPPET,,,
7409-JURKQ,,,
3247-MHJKM,,,
1964-SVLEA,,,
7297-DVYGA,,,
2239-CGBUZ,,,
0854-UYHZD,,,
7243-LCGGZ,,,
8267-KFGYD,,,
4890-VMUAV,,,
9261-WDCAF,,,
3764-MNMOI,,,
7442-YGZFK,,,
8229-BUJHX,,,
7449-HVPIV,,,
5504-WSIUR,,,
8466-PZBLH,,,
8735-IJJEG,,,
0564-MUUQK,,,
0701-RFGFI,,,
0019-EFAEP,,,
5619-PTMIK,,,
3737-XBQDD,,,
5882-CMAZQ,,,
5846-QFDFI,,,
4445-KWOKW,,,
3511-APPBJ,,,
7967-HYCDE,,,
2430-RRYUW,,,
5447-WZAFP,,,
5110-CHOPY,,,
4425-OWHWB,,,
7892-QVYKW,,,
9675-ICXCT,,,
4703-MQYKT,,,
0602-DDUML,,,
2208-MPXIO,,,
1960-UYCNN,,,
3190-FZATL,,,
7336-RLLRH,,,
7710-JSYOA,,,
9885-MFVSU,,,
0607-MVMGC,,,
3365-SAIGS,,,
8022-BECSI,,,
9993-LHIEB,,,
0266-CLZKZ,,,
3977-QCRSL,,,
0017-DINOC,,,
7639-OPLNG,,,
1492-QGCLU,,,
7328-OWMOM,,,
4418-LZMSV,,,
5155-AZQPB,,,
1087-GRUYI,,,
2546-KZAAT,,,
0181-RITDD,,,
5989-PGKJB,,,
8272-ONJLV,,,
1488-PBLJN,,,
3778-FOAQW,,,
4452-ROHMO,,,
3090-LETTY,,,
5349-AZPEW,,,
9720-JJJOR,,,
8100-HZZLJ,,,
7398-HPYZQ,,,
3546-GHEAE,,,
2550-QHZGP,,,
7519-JTWQH,,,
2538-OIMXF,,,
8543-MSDMF,,,
1170-SASML,,,
4872-JCVCA,,,
5346-BZCHP,,,
2038-LLMLM,,,
1216-BGTSP,,,
4138-NAXED,,,
0744-BIKKF,,,
7483-IQWIB,,,
5248-KWLAR,,,
7996-MHXLW,,,
7833-PKIHD,,,
7061-OVMIM,,,
5153-RTHKF,,,
1852-QSWCD,,,
9079-LWTFD,,,
3392-EHMNK,,,
5986-WWXDV,,,
3061-BCKYI,,,
7228-PAQPD,,,
7746-QYVCO,,,
5804-HYIEZ,,,
5934-TSSAU,,,
3486-KHMLI,,,
6784-XYJAE,,,
3933-DQPWX,,,
6661-EIPZC,,,
8957-THMOA,,,
2251-PYLPB,,,
5555-RNPGT,,,
1057-FOGLZ,,,
8087-LGYHQ,,,
4137-BTIKL,,,
2190-BCXEC,,,
6227-FBDXH,,,
2911-WDXMV,,,
4547-FZJWE,,,
7422-WNBTY,,,
0842-IWYCP,,,
3521-HTQTV,,,
3744-ZBHON,,,
3373-DIUUN,,,
8383-SGHJU,,,
7607-QKKTJ,,,
7707-PYBBH,,,
8984-HPEMB,,,
4139-DETXS,,,
9779-DPNEJ,,,
9805-FILKB,,,
5793-YOLJN,,,
0673-IGUQO,,,
4123-FCVCB,,,
8819-IMISP,,,
8311-UEUAB,,,
5858-EAFCZ,,,
1163-ONYEY,,,
5656-MJEFC,,,
6082-OQFBA,,,
8974-OVACP,,,
4010-YLMVT,,,
1379-FRVEB,,,
8612-GXIDD,,,
6288-CHQJB,,,
8160-HOWOX,,,
6648-INWPS,,,
4223-BKEOR,,,
1763-WQFUK,,,
1391-UBDAR,,,
8894-JVDCV,,,
2023-VQFDL,,,
1345-GKDZZ,,,
2014-MKGMH,,,
5628-FCGYG,,,
2560-WBWXF,,,
0248-IPDFW,,,
7978-DKUQH,,,
4335-UPJSI,,,
1784-EZDKJ,,,
9297-FVVDH,,,
8007-YYPWD,,,
7101-HRBLJ,,,
6635-CPNUN,,,
5453-YBTWV,,,
5039-LZRQT,,,
6418-PIQSP,,,
8220-OCUFY,,,
3995-WFCSM,,,
1895-QTKDO,,,
2038-OEQZH,,,
1178-PZGAB,,,
2626-VEEWG,,,
1657-DYMBM,,,
7311-MQJCH,,,
1136-XGEQU,,,
2530-FMFXO,,,
6844-DZKRF,,,
5970-GHJAW,,,
8879-XUAHX,,,
3689-MOZGR,,,
4195-PNGZS,,,
5003-XZWWO,,,
6922-NCEDI,,,
9891-NQDBD,,,
6131-IUNXN,,,
8548-AWOFC,,,
9798-DRYDS,,,
8532-UEFWH,,,
6296-DDOOR,,,
7951-VRDVK,,,
4815-YOSUK,,,
4365-MSDYN,,,
7036-TYDEC,,,
5802-ADBRC,,,
8076-FEZKJ,,,
5197-YPYBZ,,,
4312-GVYNH,,,
0839-JTCUD,,,
5494-WOZRZ,,,
2234-EOFPT,,,
8619-IJNDK,,,
8378-LKJAF,,,
1153-GNOLC,,,
3298-QEICA,,,
0788-DXBFY,,,
3496-LFSZU,,,
5242-UOWHD,,,
6479-SZPLM,,,
8097-VBQTZ,,,
4500-HKANN,,,
9917-KWRBE,,,
2212-LYASK,,,
1393-IMKZG,,,
8069-RHUXK,,,
2908-WGAXL,,,
3378-AJRAO,,,
6050-FFXES,,,
0362-RAOQO,,,
9554-DFKIC,,,
5527-ACHSO,,,
0829-DDVLK,,,
1399-UBQIU,,,
1813-JLKWR,,,
9537-VHDTA,,,
4957-TIALW,,,
2054-PJOCK,,,
9150-HEPMB,,,
9030-QGZNL,,,
3126-WQMGH,,,
7176-WRTNX,,,
9239-GZHZE,,,
7205-BAIAD,,,
8064-RAVOH,,,
0219-QAERP,,,
8963-JLGJT,,,
2135-DQWAQ,,,
4056-QHXHZ,,,
7401-JIXNM,,,
9339-FIIJL,,,
6670-MFRPK,,,
6177-PEVRA,,,
4813-HQMGZ,,,
7579-KKLOE,,,
8402-EIVQS,,,
4947-DSMXK,,,
7245-NIIWQ,,,
0002-ORFBO,,,
3324-OIRTO,,,
5414-OFQCB,,,
4967-WPNCF,,,
8499-BRXTD,,,
9154-QDGTH,,,
8197-BFWVU,,,
2577-GVSIL,,,
9367-OIUXP,,,
6770-UAYGJ,,,
6463-HHXJR,,,
7928-VJYAB,,,
1187-WILMM,,,
1306-RPWXZ,,,
3097-PYWXL,,,
2266-SJNAT,,,
2972-YDYUW,,,
1104-FEJAM,,,
2809-ILCYT,,,
5499-ECUTN,,,
4981-FLTMF,,,
3113-IWHLC,,,
4277-BWBML,,,
0234-TEVTT,,,
4304-TSPVK,,,
1552-AAGRX,,,
2637-FKFSY,,,
7874-ECPQJ,,,
0020-INWCK,,,
7089-RKVSZ,,,
2683-JXWQQ,,,
9548-ZMVTX,,,
8739-XNIKG,,,
9755-JHNMN,,,
3981-QSVQI,,,
2789-HQBOU,,,
9424-CMPOG,,,
5067-WJEUN,,,
3450-WXOAT,,,
9251-WNSOD,,,
6974-DAFLI,,,
2616-UUTFK,,,
7064-JHXCE,,,
7989-AWGEH,,,
4373-VVHQL,,,
4559-UWIHT,,,
6650-BWFRT,,,
9570-KYEUA,,,
6993-YGFJV,,,
2712-SYWAY,,,
0730-BGQGF,,,
5498-IBWPI,,,
9101-NTIXF,,,
9314-QDMDW,,,
9308-ANMVE,,,
3413-DHLPB,,,
7649-PHJVR,,,
6114-TCFID,,,
3787-TRIAL,,,
5156-UMKOW,,,
1247-QBVSH,,,
6734-GMPVK,,,
9822-OAOVB,,,
6161-ERDGD,,,
1226-JZNKR,,,
7318-EIVKO,,,
3771-PZOBW,,,
8231-BSWXX,,,
7389-KBFIT,,,
7176-WIONM,,,
5141-ZUVBH,,,
7623-HKYRK,,,
0310-SUCIN,,,
5197-PYEPU,,,
6619-RPLQZ,,,
3275-RHRNE,,,
3503-TYDAY,,,
6901-GOGZG,,,
7021-XSNYE,,,
9621-OUPYD,,,
8982-NHAVY,,,
4307-KWMXE,,,
2450-ZKEED,,,
3694-DELSO,,,
3893-JRNFS,,,
1133-KXCGE,,,
0142-GVYSN,,,
1049-FYSYG,,,
1821-BUCWY,,,
8314-DPQHL,,,
1465-WCZVT,,,
9481-SFCQY,,,
0567-GGCAC,,,
8884-MRNSU,,,
2171-UDMFD,,,
9802-CAQUT,,,
0187-WZNAB,,,
1475-VWVDO,,,
1357-MVDOZ,,,
7602-MVRMB,,,
5406-KGRMX,,,
5968-HYJRZ,,,
7140-ADSMJ,,,
2230-XTUWL,,,
7706-YLMQA,,,
2585-KTFRE,,,
7994-UYIVZ,,,
7717-BICXI,,,
6559-RAKOZ,,,
4716-MRVEN,,,
2143-LJULT,,,
3200-MNQTF,,,
6164-HXUGH,,,
5630-IXDXV,,,
0320-DWVTU,,,
9135-MGVPY,,,
1212-GLHMD,,,
7878-JGDKK,,,
1088-AUUZZ,,,
9588-OZDMQ,,,
6476-EPYZR,,,
1174-FGIFN,,,
6620-HVDUJ,,,
1032-MAELW,,,
7641-TQFHN,,,
1552-TKMXS,,,
8622-ZLFKO,,,
6188-UXBBR,,,
2333-KWEWW,,,
5702-SKUOB,,,
1134-YWTYF,,,
6061-GWWAV,,,
0679-TDGAK,,,
6585-WCEWR,,,
9067-YGSCA,,,
9067-SQTNS,,,
1776-SPBWV,,,
9668-PUGNU,,,
9405-GPBBG,,,
1926-QUZNN,,,
5829-NVSQN,,,
9565-AXSMR,,,
8869-LIHMK,,,
0447-RXSGD,,,
4927-WWOOZ,,,
5788-YPOEG,,,
0661-KBKPA,,,
9081-WWXKP,,,
0784-ZQJZX,,,
3133-PZNSR,,,
0722-SVSFK,,,
3612-YVGSJ,,,
5397-NSKQG,,,
8565-HBFNN,,,
8670-ERCJH,,,
7758-UJWYS,,,
2050-ONYDQ,,,
7055-JCGNI,,,
0739-UUAJR,,,
4826-DXMUP,,,
7285-KLOTR,,,
0654-PQKDW,,,
7175-NTIXE,,,
7963-SHNDT,,,
0188-GWFLE,,,
8129-GMVGI,,,
2882-DDZPG,,,
3547-LQRIK,,,
5843-TTHGI,,,
1849-RJYIG,,,
8868-GAGIO,,,
4061-UKJWL,,,
5380-XPJNZ,,,
8263-QMNTJ,,,
3230-JCNZS,,,
0277-ORXQS,,,
7996-BPXHY,,,
3227-WLKLI,,,
2266-FUBDZ,,,
8237-ULIXL,,,
8216-AZUUZ,,,
9153-BTBVV,,,
5186-PEIZU,,,
1074-AMIOH,,,
4361-FEBGN,,,
0380-ZCSBI,,,
7145-FEJWU,,,
3969-JQABI,,,
9624-EGDEQ,,,
1051-EQPZR,,,
5849-ASHZJ,,,
5780-INQIK,,,
8384-FZBJK,,,
3750-RNQKR,,,
0962-CQPWQ,,,
3096-YXENJ,,,
1265-BCFEO,,,
5837-LXSDN,,,
5945-AZYHT,,,
8325-QRPZR,,,
6384-VMJHP,,,
2262-SLNVK,,,
7730-CLDSV,,,
1135-HIORI,,,
0164-APGRB,,,
6481-ESCNL,,,
1790-NESIO,,,
1550-EENBN,,,
8198-RKSZG,,,
9297-EONCV,,,
1069-QJOEE,,,
7799-DSEWS,,,
8766-PAFNE,,,
3130-ICDUP,,,
0820-FNRNX,,,
0880-FVFWF,,,
4611-ANLQC,,,
4213-HKBJO,,,
2792-LSHWX,,,
0014-BMAQU,,,
9018-PCIOK,,,
4837-QUSFT,,,
9953-ZMKSM,,,
7665-NKLAV,,,
4391-LNRXK,,,
8562-GHPPI,,,
5893-PYOLZ,,,
4986-MXSFP,,,
6131-FOYAS,,,
3027-YNWZU,,,
5609-IMCGG,,,
4727-MCYZG,,,
9481-WHGWY,,,
4328-VUFWD,,,
3301-LSLWQ,,,
7473-ZBDSN,,,
3166-PNEOF,,,
5639-NTUPK,,,
8780-YRMTT,,,
5140-FOMCQ,,,
6242-SGYTS,,,
8414-OOEEL,,,
8454-AATJP,,,
4531-AUZNK,,,
4191-XOVOM,,,
2150-OEGBV,,,
4878-BUNFV,,,
1872-EBWSC,,,
7026-YMSBE,,,
6997-UVGOX,,,
9674-EHPPG,,,
5440-VHLUL,,,
5781-BKHOP,,,
5213-TWWJU,,,
7629-WIXZF,,,
5445-GLVOT,,,
3976-HXHCE,,,
2466-NEJOJ,,,
0254-KCJGT,,,
5472-CVMDX,,,
6461-SZMCV,,,
8150-QUDFX,,,
2346-DJQTB,,,
1697-LYYYX,,,
1942-OQFRW,,,
9640-ZSLDC,,,
4231-LZUYM,,,
3594-BDSOA,,,
5133-VRSAB,,,
5996-DAOQL,,,
6838-YAUVY,,,
0484-JPBRU,,,
7883-ROJOC,,,
0244-LGNFY,,,
7274-CGTOD,,,
4635-EJYPD,,,
1866-ZSLJM,,,
4636-TVXVG,,,
4236-UJPWO,,,
9392-XBGTD,,,
6402-SSEJG,,,
1169-SAOCL,,,
1110-KYLGQ,,,
9929-PLVPA,,,
3518-PZXZQ,,,
2371-JUNGC,,,
5074-FBGHB,,,
2351-BKRZW,,,
4455-BFSPD,,,
3948-KXDUF,,,
2323-ARSVR,,,
0815-MFZGM,,,
5480-XTFFL,,,
8295-FHIVV,,,
9086-YJYXS,,,
1179-INLAT,,,
7909-FIOIY,,,
6351-SCJKT,,,
5468-BPMMO,,,
0197-PNKNK,,,
2439-QKJUL,,,
1194-SPVSP,,,
9534-NSXEM,,,
8929-KSWIH,,,
2250-IVBWA,,,
1810-MVMAI,,,
9506-UXUSK,,,
1229-RCALF,,,
3572-UOLYZ,,,
1429-UYJSV,,,
6366-XIVKZ,,,
3470-OBUET,,,
2770-NSVDG,,,
9375-MHRRS,,,
4860-YZGZM,,,
6599-GZWCM,,,
7037-MTYVW,,,
4760-THGOT,,,
4016-BJKTZ,,,
6584-VQMYT,,,
9838-BFCQT,,,
2790-XUYMV,,,
0581-MDMPW,,,
1023-BQXZE,,,
9163-GHAYE,,,
3904-UKFRE,,,
5353-WILCI,,,
0058-EVZWM,,,
7009-PCARS,,,
0519-DRGTI,,,
1017-FBQMM,,,
1985-MBRYP,,,
9372-TXXPS,,,
3259-QMXUN,,,
1015-JPFYW,,,
6645-MXQJT,,,
5804-JMYIO,,,
6484-LATFU,,,
7599-NTMDP,,,
0536-ACXIP,,,
0936-NQLJU,,,
1575-KRZZE,,,
3251-YMVWZ,,,
4884-LEVMQ,,,
8857-CUPFQ,,,
7610-TVOPG,,,
3638-DIMPH,,,
1845-ZLLIG,,,
8559-WNQZS,,,
1699-UOTXU,,,
0635-WKOLD,,,
5993-JSUWV,,,
4518-FZBSX,,,
6988-CJEYV,,,
3097-FQTVJ,,,
5465-BUBFA,,,
7299-GNVPL,,,
9743-DQKQW,,,
1215-VFYVK,,,
9371-BITHB,,,
9093-FPDLG,,,
0541-FITGH,,,
6985-HAYWX,,,
7508-KBIMB,,,
6838-HVLXG,,,
1897-OKVMW,,,
5485-ITNPC,,,
0233-FTHAV,,,
4644-PIZRT,,,
8922-NPKBJ,,,
2740-TVLFN,,,
7771-CFQRQ,,,
9512-PHSMG,,,
4146-SVFUD,,,
1564-HJUVY,,,
3617-XLSGQ,,,
7517-LDMPS,,,
7244-KXYZN,,,
5226-NOZFC,,,
1400-WIVLL,,,
8148-NLEGT,,,
8347-GDTMP,,,
6746-WAUWT,,,
0428-IKYCP,,,
2187-PKZAY,,,
4003-OCTMP,,,
6652-YFFJO,,,
7225-IILWY,,,
3170-GWYKC,,,
9830-ECLEN,,,
2668-TZSPS,,,
7446-SFAOA,,,
9522-ZSINC,,,
8234-GSZYK,,,
6505-OZNPG,,,
6164-HAQTX,,,
7765-LWVVH,,,
0953-LGOVU,,,
4692-NNQRU,,,
7742-MYPGI,,,
9619-GSATL,,,
5622-UEJFI,,,
6203-HBZPA,,,
0484-FFVBJ,,,
0301-FIDRB,,,
4139-JPIAM,,,
2181-TIDSV,,,
1936-CZAKF,,,
9453-PATOS,,,
4402-FTBXC,,,
2931-XIQBR,,,
0106-UGRDO,,,
5542-TBBWB,,,
1930-QPBVZ,,,
2606-PKWJB,,,
5322-ZSMZY,,,
5220-AGAAX,,,
0208-BPQEJ,,,
9435-JMLSX,,,
3352-ALMCK,,,
5312-IRCFR,,,
5294-IMHHT,,,
6176-YJWAS,,,
5310-NOOVA,,,
4526-EXKKN,,,
5311-IHLEI,,,
3987-KQDDU,,,
3404-JNXAX,,,
5131-PONJI,,,
3489-VSFRD,,,
3345-JHUEO,,,
5815-HGGHV,,,
5260-UMPWX,,,
5649-RXQTV,,,
2674-MIAHT,,,
2576-HXMPA,,,
7587-AOVVU,,,
6898-MDLZW,,,
4707-YNOQA,,,
9357-UJRUN,,,
7663-CUXZB,,,
0258-NOKBL,,,
1163-VIPRI,,,
9348-ROUAI,,,
9443-JUBUO,,,
3043-TYBNO,,,
4830-FAXFM,,,
5906-BFOZT,,,
2960-NKRSO,,,
5598-IKHQQ,,,
0397-ZXWQF,,,
5266-PFRQK,,,
4674-HGNUA,,,
6765-MBQNU,,,
9786-IJYDL,,,
1303-SRDOK,,,
3769-MHZNV,,,
6295-OSINB,,,
3308-MHOOC,,,
4177-JPDFU,,,
2239-CFOUJ,,,
8046-DNVTL,,,
2209-XADXF,,,
6620-JDYNW,,,
4770-UEZOX,,,
1038-RQOST,,,
4568-TTZRT,,,
9513-DXHDA,,,
8084-OIVBS,,,
8896-BQTTI,,,
3352-RICWQ,,,
2160-GPFXD,,,
2065-MMKGR,,,
1498-NHTLT,,,
1402-PTHGN,,,
5199-FPUSP,,,
6377-KSLXC,,,
1796-JANOW,,,
0238-WHBIQ,,,
8735-NBLWT,,,
6651-RLGGM,,,
1614-JBEBI,,,
5696-EXCYS,,,
5795-KTGUD,,,
4702-HDRKD,,,
8512-WIWYV,,,
1406-PUQVY,,,
9114-AAFQH,,,
8715-KKTFG,,,
1728-BQDMA,,,
5117-ZSMHQ,,,
5151-HQRDG,,,
0960-HUWBM,,,
6465-GSRCL,,,
0263-FJTQO,,,
7319-ZNRTR,,,
7503-EPSZW,,,
7089-XXAYG,,,
1666-JXLKU,,,
7855-DIWPO,,,
5133-POWUA,,,
5652-MSDEY,,,
1810-BOHSY,,,
1784-BXEFA,,,
7351-MHQVU,,,
9224-VTYID,,,
9500-IWPXQ,,,
5762-TJXGK,,,
4504-YOULA,,,
5569-IDSEY,,,
7284-ZZLOH,,,
1777-JYQPJ,,,
3401-URHDA,,,
1599-EAHXY,,,
8631-XVRZL,,,
3853-LYGAM,,,
5751-USDBL,,,
5680-LQOGP,,,
8189-DUKMV,,,
9931-DCEZH,,,
1898-JSNDC,,,
0315-LVCRK,,,
3911-RSNHI,,,
2410-CIYFZ,,,
5505-OVWQW,,,
7271-AJDTL,,,
1867-TJHTS,,,
4429-WYGFR,,,
2817-LVCPP,,,
5038-ETMLM,,,
5056-FIMPT,,,
4521-WFJAI,,,
6569-KTMDU,,,
8809-XKHMD,,,
0396-YCHWO,,,
0867-LDTTC,,,
2122-SZZZD,,,
3148-AOIQT,,,
6692-YQHXC,,,
3889-VWBID,,,
5222-JCXZT,,,
9754-CLVZW,,,
2739-CCZMB,,,
7080-TNUWP,,,
0496-AHOOK,,,
2468-SJFLM,,,
3181-VTHOE,,,
7168-HDQHG,,,
4567-AKPIA,,,
7901-HXJVA,,,
5924-IFQTT,,,
7968-QUXNS,,,
8903-WMRNW,,,
2452-SNHFZ,,,
3629-WEAAM,,,
6029-CSMJE,,,
7993-NQLJE,,,
9909-DFRJA,,,
9099-FTUHS,,,
4962-CHQPW,,,
9467-ROOLM,,,
2253-KPMNB,,,
1345-ZUKID,,,
6429-SHBCB,,,
2603-HVKCG,,,
1834-WULEG,,,
9097-ZUBYC,,,
5148-ORICT,,,
4893-GYUJU,,,
4578-PHJYZ,,,
7272-QDCKA,,,
8908-SLFCJ,,,
9766-HGEDE,,,
6968-MHOMU,,,
5044-XDPYX,,,
1814-WFGVS,,,
3721-WKIIL,,,
6734-CKRSM,,,
1265-ZFOSD,,,
6568-POCUI,,,
5197-LQXXH,,,
3457-PQBYH,,,
7682-AZNDK,,,
5384-ZTTWP,,,
3745-HRPHI,,,
1231-YNDEK,,,
1407-DIGZV,,,
0570-BFQHT,,,
4393-OBCRR,,,
8564-LDKFL,,,
3696-DFHHB,,,
4717-GHADL,,,
5501-TVMGM,,,
5879-HMFFH,,,
6772-WFQRD,,,
3810-DVDQQ,,,
6972-SNKKW,,,
3694-GLTJM,,,
8550-XSXUQ,,,
9055-MOJJJ,,,
4359-INNWN,,,
0585-EGDDA,,,
4032-RMHCI,,,
3481-JHUZH,,,
3594-IVHJZ,,,
6869-FGJJC,,,
3896-ZVNET,,,
8205-VSLRB,,,
5960-MVTUK,,,
6817-WTYHE,,,
3082-VQXNH,,,
4931-TRZWN,,,
0750-EKNGL,,,
7669-LCRSD,,,
3567-PQTSO,,,
8043-PNYSD,,,
9938-EKRGF,,,
2703-AMTUL,,,
8173-RXAYP,,,
4825-XJGDM,,,
5402-HTOTQ,,,
6734-JDTTV,,,
7850-THJMU,,,
3890-RTCMS,,,
3717-FDJFU,,,
3665-JATSN,,,
7966-YOTQW,,,
8853-TZDGH,,,
4324-BZCKL,,,
6924-TDGMT,,,
1536-YHDOE,,,
8123-QBNAZ,,,
7711-YIJWC,,,
5482-VXSXJ,,,
7365-BVCJH,,,
9620-ENEJV,,,
2378-YIZKA,,,
0689-DSXGL,,,
6818-DJXAA,,,
0464-WJTKO,,,
8902-ZEOVF,,,
6778-EICRF,,,
2662-NNTDK,,,
4132-KALRO,,,
2874-YXVVA,,,
1245-HARPS,,,
4323-ELYYB,,,
4293-ETKAP,,,
6064-PUPMC,,,
6504-VBLFL,,,
6322-PJJDJ,,,
0330-BGYZE,,,
1085-LDWAM,,,
7586-ZATGZ,,,
7197-VOJMM,,,
1843-TLSGD,,,
9626-VFRGG,,,
7075-BNDVQ,,,
9143-CANJF,,,
7284-BUYEC,,,
2041-JIJCI,,,
4900-MSOMT,,,
2229-VWQJH,,,
9194-GFVOI,,,
1336-EZFZY,,,
4282-MSACW,,,
1403-LKLIK,,,
9643-AVVWI,,,
0253-ZTEOB,,,
2706-QZIHY,,,
6061-PQHMK,,,
6137-MFAJN,,,
9122-UMROB,,,
4232-JGKIY,,,
2402-TAIRZ,,,
9139-TWBAS,,,
6685-GBWJZ,,,
3913-RDSJZ,,,
4203-QGNZA,,,
5043-TRZWM,,,
9494-BDNNC,,,
1640-PLFMP,,,
5366-OBVMR,,,
7644-OMVMY,,,
4573-JKNAE,,,
9817-APLHW,,,
8380-MQINP,,,
0840-DFEZH,,,
8690-ZVLCL,,,
0384-LPITE,,,
4616-EWBNJ,,,
1335-HQMKX,,,
6923-AQONU,,,
4536-PLEQY,,,
7029-IJEJK,,,
8871-JLMHM,,,
5447-VYTKW,,,
