Customer ID,Persona,raw_cluster,Churn Value,Age,married_bin,senior_bin,Number of Dependents,Tenure in Months,Monthly Charge,is_fiber,is_mpm,protection_count,Number of Referrals,Satisfaction Score,CLTV
1579-KLYDT,P2: Solo Drifter,0,1,31,0,0,0,7,90.45,1,1,1,0,2,5356
3927-NLNRY,P4: Connected Professional,2,1,48,1,0,0,53,94.25,1,0,1,1,3,5414
6358-LYNGM,P2: Solo Drifter,0,1,26,0,0,0,1,74.9,1,1,0,0,3,2548
5494-HECPR,P2: Solo Drifter,0,1,34,0,0,0,1,80.25,1,1,0,0,2,2502
9824-BEMCV,P2: Solo Drifter,0,1,58,1,0,0,17,69.0,1,1,0,1,2,3368
1373-ORVIZ,P2: Solo Drifter,0,1,62,1,0,0,11,66.35,0,1,1,1,1,2860
9866-QEVEE,P2: Solo Drifter,0,1,58,0,0,0,19,86.0,1,1,0,0,1,4857
9897-KXHCM,P2: Solo Drifter,0,1,37,1,0,0,3,80.3,1,1,0,1,1,3212
7979-CORPM,P2: Solo Drifter,0,1,40,0,0,0,24,90.55,1,1,1,0,2,5927
1618-CFHME,P2: Solo Drifter,0,1,30,0,0,0,2,75.9,1,1,0,0,1,2101
3165-HDOEW,P2: Solo Drifter,0,1,47,1,0,0,1,45.85,0,1,0,1,2,3706
6581-NQCBA,P4: Connected Professional,2,1,36,1,0,0,16,49.95,0,1,1,1,1,4840
1689-MRZQR,P2: Solo Drifter,0,1,36,1,0,0,34,78.3,1,1,0,1,3,2777
5835-BEQEU,P2: Solo Drifter,0,1,44,0,0,0,3,76.95,1,1,0,0,2,4428
5552-ZNFSJ,P2: Solo Drifter,0,1,49,0,0,0,1,45.3,0,1,0,0,3,4568
2223-KAGMX,P2: Solo Drifter,0,1,47,0,0,0,15,19.4,0,1,0,0,1,5379
7321-PKUYW,P2: Solo Drifter,0,1,46,0,0,0,11,90.15,0,1,1,0,1,5250
2833-SLKDQ,P2: Solo Drifter,0,1,23,0,0,0,1,45.05,0,1,0,0,1,4094
7595-EUIVN,P2: Solo Drifter,0,1,53,0,0,0,1,75.8,1,1,1,0,1,3940
2026-TGDHM,P2: Solo Drifter,0,1,54,0,0,0,7,79.3,1,1,0,0,1,3830
4030-VPZBD,P2: Solo Drifter,0,1,53,0,0,0,2,30.9,0,1,1,0,2,2860
2408-TZMJL,P4: Connected Professional,2,1,43,1,0,0,59,110.15,1,0,3,1,1,4601
7993-PYKOF,P4: Connected Professional,2,1,20,1,0,0,8,75.0,1,1,1,1,1,2587
5027-XWQHA,P2: Solo Drifter,0,1,35,0,0,0,6,44.75,0,1,0,0,2,2087
4566-QVRRW,P2: Solo Drifter,0,1,41,1,0,0,11,44.05,0,1,0,1,1,3200
0201-OAMXR,P4: Connected Professional,2,1,30,0,0,0,70,115.55,1,0,4,0,1,4838
7831-QGOXH,P2: Solo Drifter,0,1,27,0,0,0,18,85.2,1,1,0,0,3,3326
6393-WRYZE,P4: Connected Professional,2,1,35,1,0,0,34,97.65,1,1,0,1,2,3979
6599-RCLCJ,P4: Connected Professional,2,1,54,1,0,0,47,109.55,1,1,3,1,2,5863
9831-BPFRI,P4: Connected Professional,2,1,50,1,0,0,39,89.55,1,0,3,1,2,3849
1725-MIMXW,P2: Solo Drifter,0,1,42,0,0,0,1,19.45,0,1,0,0,2,5687
0031-PVLZI,P2: Solo Drifter,0,1,34,1,0,0,4,20.35,0,1,0,0,1,4133
4791-QRGMF,P4: Connected Professional,2,1,33,1,0,0,59,99.5,1,0,1,1,3,6098
4671-LXRDQ,P2: Solo Drifter,0,1,44,0,0,0,2,45.0,0,1,0,0,1,5704
1934-SJVJK,P2: Solo Drifter,0,1,35,0,0,0,1,20.15,0,1,0,0,2,4103
3838-OZURD,P4: Connected Professional,2,1,28,1,0,0,66,105.0,1,1,2,0,1,5723
9269-CQOOL,P2: Solo Drifter,0,1,58,0,0,0,3,54.7,0,1,0,0,1,3335
2845-HSJCY,P4: Connected Professional,2,1,49,1,0,0,14,87.25,1,1,1,1,2,4786
1184-PJVDB,P2: Solo Drifter,0,1,38,1,0,0,10,79.95,1,1,0,1,1,5640
9415-DPEWS,P2: Solo Drifter,0,1,47,0,0,0,18,88.35,1,1,1,0,3,5727
7943-RQCHR,P2: Solo Drifter,0,1,34,0,0,0,9,94.75,1,1,0,0,2,2893
3249-ZPQRG,P2: Solo Drifter,0,1,28,0,0,0,4,78.45,1,1,1,0,1,5048
2568-BRGYX,P2: Solo Drifter,0,1,43,0,0,0,4,70.2,1,1,0,0,1,5094
7721-JXEAW,P4: Connected Professional,2,1,23,1,0,0,59,41.05,0,1,1,1,2,4324
7249-WBIYX,P2: Solo Drifter,0,1,63,1,0,0,10,85.6,0,1,0,1,2,5146
3164-AALRN,P2: Solo Drifter,0,1,39,0,0,0,5,70.0,0,0,1,0,2,2673
3334-CTHOL,P2: Solo Drifter,0,1,51,0,0,0,1,49.95,0,1,0,0,2,2041
4704-ERYFC,P4: Connected Professional,2,1,19,1,0,0,22,69.25,1,1,0,1,1,2159
0471-LVHGK,P4: Connected Professional,2,1,34,1,0,0,41,73.0,0,0,1,1,2,2041
9518-RWHZL,P4: Connected Professional,2,1,39,0,0,0,64,100.05,1,0,1,0,1,5452
6240-EURKS,P2: Solo Drifter,0,1,27,0,0,0,18,35.0,0,1,0,0,2,2649
6960-HVYXR,P2: Solo Drifter,0,1,20,0,0,0,1,76.0,1,1,0,0,1,2567
7861-UVUFT,P2: Solo Drifter,0,1,36,1,0,0,15,84.3,0,1,1,1,1,4003
0680-DFNNY,P4: Connected Professional,2,1,62,1,0,0,15,101.1,1,1,1,1,2,2055
7767-UXAGJ,P2: Solo Drifter,0,1,37,0,0,0,1,50.45,0,1,0,0,3,2928
1571-SAVHK,P2: Solo Drifter,0,1,20,0,0,0,12,99.95,1,1,1,0,1,5598
9546-CQJSU,P2: Solo Drifter,0,1,50,0,0,0,2,91.4,1,1,1,0,1,5100
2951-QOQTK,P2: Solo Drifter,0,1,28,0,0,0,4,80.8,1,1,1,0,2,5436
3473-XIIIT,P4: Connected Professional,2,1,61,1,0,0,16,100.0,0,1,1,1,1,3794
7893-IXHRQ,P2: Solo Drifter,0,1,53,0,0,0,1,20.55,0,1,0,0,2,5636
2952-QAYZF,P2: Solo Drifter,0,1,30,0,0,0,5,85.3,1,1,2,0,1,2264
4763-PGDPO,P2: Solo Drifter,0,1,19,0,0,0,4,70.4,1,1,0,0,1,4494
5394-SVGJV,P2: Solo Drifter,0,1,27,0,0,0,37,98.8,1,1,1,0,1,3066
9283-LZQOH,P2: Solo Drifter,0,1,36,1,0,0,13,74.4,1,1,0,1,1,3687
7079-QRCBC,P2: Solo Drifter,0,1,35,0,0,0,24,98.75,1,1,1,0,1,4016
5469-CTCWN,P4: Connected Professional,2,1,52,1,0,0,61,106.0,0,0,2,1,1,4334
9851-QXEEQ,P4: Connected Professional,2,1,21,0,0,0,41,104.7,1,1,2,0,1,3316
5208-HFSBT,P2: Solo Drifter,0,1,47,0,0,0,2,55.05,0,1,2,0,1,5855
2667-WYLWJ,P1: Family Anchor,3,1,44,1,0,0,8,19.75,0,0,0,1,3,2247
1092-GANHU,P2: Solo Drifter,0,1,62,0,0,0,17,76.65,1,1,1,0,2,3182
7881-EVUAD,P2: Solo Drifter,0,1,49,0,0,0,2,42.6,0,1,2,0,2,4648
5766-XQXMQ,P2: Solo Drifter,0,1,45,0,0,0,29,68.85,0,1,3,0,1,5449
3703-VAVCL,P4: Connected Professional,2,1,51,1,0,0,2,90.0,1,1,2,1,2,3902
8519-QJGJD,P2: Solo Drifter,0,1,42,0,0,0,14,75.35,0,1,1,0,2,4995
6326-MTTXK,P2: Solo Drifter,0,1,56,0,0,0,8,100.85,1,1,1,0,2,3849
0330-IVZHA,P2: Solo Drifter,0,1,55,1,0,0,5,69.95,1,1,0,1,2,2969
2886-KEFUM,P4: Connected Professional,2,1,50,1,0,0,63,107.5,1,0,2,1,3,6144
4237-RLAQD,P2: Solo Drifter,0,1,58,0,0,0,1,45.85,0,1,0,0,2,5930
9651-GTSAQ,P4: Connected Professional,2,1,44,1,0,0,53,106.1,1,0,3,1,3,4471
3186-BAXNB,P2: Solo Drifter,0,1,20,0,0,0,1,91.7,1,1,2,0,3,4319
0637-YLETY,P2: Solo Drifter,0,1,39,0,0,0,16,95.6,1,1,2,0,1,5915
1157-BQCUW,P2: Solo Drifter,0,1,59,0,0,0,1,74.95,1,1,0,0,1,2591
2003-CKLOR,P2: Solo Drifter,0,1,62,0,0,0,66,99.5,0,1,2,0,2,4001
9254-RBFON,P4: Connected Professional,2,1,38,1,0,0,17,98.6,1,0,2,1,2,5160
1205-WNWPJ,P2: Solo Drifter,0,1,54,0,0,0,7,59.5,0,1,1,0,3,4661
8387-MOJJT,P4: Connected Professional,2,1,53,1,0,0,42,77.95,1,1,0,1,1,5396
6032-KRXXO,P2: Solo Drifter,0,1,33,0,0,0,30,90.25,1,1,0,0,2,5654
7459-RRWQZ,P2: Solo Drifter,0,1,51,0,0,0,15,64.65,0,1,1,0,1,4780
3092-IGHWF,P4: Connected Professional,2,1,34,1,0,0,67,87.4,0,0,2,1,2,4421
6352-TWCAU,P2: Solo Drifter,0,1,32,0,0,0,35,86.45,1,1,0,0,1,5874
2929-QNSRW,P4: Connected Professional,2,1,21,1,0,0,56,98.25,1,0,1,1,1,4886
1262-OPMFY,P2: Solo Drifter,0,1,46,1,0,0,9,75.75,1,1,1,1,3,5105
1899-VXWXM,P4: Connected Professional,2,1,55,0,0,0,48,106.1,1,0,2,0,1,5898
3331-HQDTW,P4: Connected Professional,2,1,23,0,0,0,34,109.8,1,1,3,0,1,3410
5442-XSDCW,P2: Solo Drifter,0,1,61,1,0,0,11,79.5,1,1,0,1,1,3469
3049-NDXFL,P2: Solo Drifter,0,1,30,0,0,0,1,85.8,1,1,0,0,3,2850
7963-GQRMY,P2: Solo Drifter,0,1,19,1,0,0,3,44.3,0,1,0,1,2,4903
1228-FZFRV,P4: Connected Professional,2,1,37,1,0,0,50,105.95,1,1,2,0,1,5536
2058-DCJBE,P2: Solo Drifter,0,1,32,0,0,0,5,69.75,1,1,0,0,1,3965
5364-XYIRR,P4: Connected Professional,2,1,44,1,0,0,51,94.65,1,1,0,1,1,4747
4829-AUOAX,P2: Solo Drifter,0,1,57,0,0,0,46,96.05,0,1,0,0,2,2712
9158-VCTQB,P4: Connected Professional,2,1,41,1,0,0,41,113.6,1,1,4,1,1,4963
6311-UEUME,P2: Solo Drifter,0,1,37,0,0,0,29,78.9,1,1,0,0,2,3249
6839-ITVZJ,P2: Solo Drifter,0,1,35,1,0,0,26,60.05,0,1,2,1,2,2039
0375-HVGXO,P2: Solo Drifter,0,1,31,0,0,0,1,34.7,0,1,0,0,3,4476
8593-WHYHV,P2: Solo Drifter,0,1,46,0,0,0,3,85.3,1,1,0,0,1,4934
6097-EQISJ,P4: Connected Professional,2,1,41,1,0,0,66,102.45,1,0,2,1,1,4688
4423-YLHDV,P4: Connected Professional,2,1,22,1,0,0,21,104.4,1,1,2,1,1,5570
0107-YHINA,P2: Solo Drifter,0,1,59,0,0,0,1,99.75,1,1,1,0,1,4214
8640-SDGKB,P2: Solo Drifter,0,1,39,0,0,0,4,74.4,0,1,2,0,2,3633
4116-TZAQJ,P2: Solo Drifter,0,1,23,0,0,0,9,74.25,1,1,1,0,1,5393
3877-JRJIP,P2: Solo Drifter,0,1,50,0,0,0,1,59.85,0,1,0,0,2,4017
7511-YMXVQ,P2: Solo Drifter,0,1,54,0,0,0,9,45.4,0,1,0,0,1,5028
7551-JOHTI,P2: Solo Drifter,0,1,54,0,0,0,1,19.5,0,1,0,0,2,5211
9804-ICWBG,P2: Solo Drifter,0,1,56,0,0,0,1,69.9,1,1,0,0,2,3349
5318-IXUZF,P2: Solo Drifter,0,1,50,0,0,0,2,87.15,1,1,1,0,2,4149
3198-VELRD,P2: Solo Drifter,0,1,47,1,0,0,3,84.75,1,1,0,1,1,2014
9436-ZBZCT,P2: Solo Drifter,0,1,40,0,0,0,14,89.95,0,1,1,0,2,5463
7198-GLXTC,P2: Solo Drifter,0,1,33,0,0,0,2,79.0,1,1,0,0,3,5239
0516-VRYBW,P2: Solo Drifter,0,1,39,0,0,0,18,20.15,0,0,0,0,3,4931
8380-PEFPE,P2: Solo Drifter,0,1,60,0,0,0,1,71.65,1,1,0,0,1,2377
5687-DKDTV,P2: Solo Drifter,0,1,35,0,0,0,4,20.35,0,1,0,0,3,5984
7530-HDYDS,P2: Solo Drifter,0,1,26,0,0,0,38,84.25,1,1,3,0,2,2885
3096-IZETN,P2: Solo Drifter,0,1,32,0,0,0,12,78.1,1,1,0,0,3,4741
5922-ABDVO,P4: Connected Professional,2,1,20,1,0,0,19,89.65,1,1,1,1,3,3046
9172-ANCRX,P2: Solo Drifter,0,1,35,0,0,0,10,98.7,1,1,1,0,1,5561
6910-HADCM,P2: Solo Drifter,0,1,63,0,0,0,1,76.35,0,1,1,0,2,5613
4816-LXZYW,P2: Solo Drifter,0,1,51,0,0,0,23,79.15,1,1,1,0,1,5216
4911-BANWH,P2: Solo Drifter,0,1,44,0,0,0,31,86.55,1,1,0,0,3,4198
8496-EJAUI,P2: Solo Drifter,0,1,47,0,0,0,19,73.85,1,1,1,0,3,2251
6365-MTGZX,P2: Solo Drifter,0,1,44,0,0,0,24,96.0,1,1,1,0,1,3068
1349-WXNGG,P2: Solo Drifter,0,1,57,0,0,0,1,20.05,0,1,0,0,2,4710
6990-YNRIO,P4: Connected Professional,2,1,53,1,0,0,65,108.65,1,0,3,0,1,6120
0621-TWIEM,P2: Solo Drifter,0,1,28,0,0,0,10,45.55,0,1,0,0,1,4097
2485-ITVKB,P2: Solo Drifter,0,1,36,1,0,0,2,35.1,0,1,0,1,2,2643
3669-OYSJI,P2: Solo Drifter,0,1,47,0,0,0,1,46.2,0,1,0,0,2,4167
1612-EOHDH,P2: Solo Drifter,0,1,29,0,0,0,1,45.15,0,1,0,0,3,5828
7517-SAWMO,P2: Solo Drifter,0,1,31,1,0,0,19,73.2,1,1,1,1,2,4718
4143-HHPMK,P2: Solo Drifter,0,1,46,0,0,0,52,85.35,1,1,1,0,3,6402
7054-LGEQW,P2: Solo Drifter,0,1,23,0,0,0,1,45.95,0,1,0,0,2,4888
0923-PNFUB,P2: Solo Drifter,0,1,55,0,0,0,3,83.75,1,1,1,0,2,4852
3494-JCHRQ,P2: Solo Drifter,0,1,38,0,0,0,1,70.05,1,1,0,0,2,2699
6474-FVJLC,P2: Solo Drifter,0,1,61,0,0,0,2,86.0,1,1,0,0,2,4546
4547-LYTDD,P2: Solo Drifter,0,1,35,0,0,0,16,72.65,1,1,0,0,1,2850
6770-XUAGN,P2: Solo Drifter,0,1,30,1,0,0,1,21.0,0,1,0,1,2,3753
3143-ILDAL,P4: Connected Professional,2,1,21,0,0,0,56,94.45,1,1,2,0,3,4830
4720-VSTSI,P2: Solo Drifter,0,1,54,0,0,0,44,84.8,1,1,2,0,2,3997
3946-MHCZW,P2: Solo Drifter,0,1,50,0,0,0,1,50.9,0,1,1,0,1,5111
6651-AZVTJ,P4: Connected Professional,2,1,27,1,0,0,49,99.8,1,1,1,1,1,6088
4566-GOLUK,P4: Connected Professional,2,1,43,1,0,0,47,107.35,1,1,2,1,2,3620
2484-DGXPZ,P1: Family Anchor,3,1,45,1,0,0,31,19.55,0,1,0,1,3,2687
4587-NUKOX,P2: Solo Drifter,0,1,60,0,0,0,3,79.1,1,1,2,0,1,5339
0420-BWTPW,P2: Solo Drifter,0,1,40,0,0,0,8,25.5,0,1,0,0,2,5578
8183-ONMXC,P2: Solo Drifter,0,1,41,0,0,0,2,80.75,1,1,0,0,3,2176
9614-RMGHA,P4: Connected Professional,2,1,29,1,0,0,65,91.85,1,1,1,0,3,5530
5054-IEXZT,P2: Solo Drifter,0,1,41,0,0,0,1,75.35,1,1,1,0,3,5284
5834-ASPWA,P2: Solo Drifter,0,1,55,0,0,0,1,75.45,1,1,0,0,3,5518
3948-XHGNA,P2: Solo Drifter,0,1,35,0,0,0,24,49.55,0,1,1,0,1,5005
0565-IYCGT,P4: Connected Professional,2,1,51,0,0,0,69,78.6,0,0,4,0,1,6230
5445-UTODQ,P2: Solo Drifter,0,1,35,1,0,0,7,81.1,1,1,0,1,2,3238
1024-VRZHF,P2: Solo Drifter,0,1,39,1,0,0,11,74.95,1,1,0,1,1,2044
0348-SDKOL,P4: Connected Professional,2,1,33,1,0,0,58,102.1,1,1,2,1,2,4415
4373-MAVJG,P4: Connected Professional,2,1,64,1,0,0,14,90.9,1,1,1,1,2,5148
8901-HJXTF,P2: Solo Drifter,0,1,46,1,0,0,12,29.2,0,1,1,1,1,3747
5419-KLXBN,P4: Connected Professional,2,1,36,1,0,0,25,89.15,1,1,2,1,2,5853
9828-AOQLM,P1: Family Anchor,3,1,37,1,0,0,1,45.7,0,1,0,3,1,3187
7615-ESMYF,P4: Connected Professional,2,1,23,1,0,0,2,44.6,0,1,0,1,3,5482
3858-VOBET,P2: Solo Drifter,0,1,48,0,0,0,23,74.95,0,1,0,0,3,5897
1447-PJGGA,P4: Connected Professional,2,1,39,0,0,0,57,95.25,1,0,1,0,1,5789
8565-CLBZW,P2: Solo Drifter,0,1,23,0,0,0,24,89.85,1,1,1,0,3,2050
9139-WQQDY,P4: Connected Professional,2,1,35,1,0,0,49,100.45,1,0,1,1,3,4235
0224-HJAPT,P2: Solo Drifter,0,1,25,0,0,0,5,47.15,0,1,0,0,2,2857
8086-OVPWV,P2: Solo Drifter,0,1,58,0,0,0,2,80.2,1,1,0,0,1,2384
9430-FRQOC,P2: Solo Drifter,0,1,33,0,0,0,4,87.1,1,1,2,0,2,5587
3074-GQWYX,P2: Solo Drifter,0,1,30,0,0,0,5,75.9,1,1,0,0,2,3520
6845-RGTYS,P4: Connected Professional,2,1,29,1,0,0,47,98.75,1,1,3,1,1,4622
8861-HGGKB,P2: Solo Drifter,0,1,57,0,0,0,10,86.45,1,1,0,0,2,5699
7065-YUNRY,P2: Solo Drifter,0,1,28,0,0,0,1,45.3,0,1,0,0,1,3049
7694-VLBWQ,P4: Connected Professional,2,1,61,1,0,0,67,104.1,1,0,2,4,2,4857
6481-OGDOO,P4: Connected Professional,2,1,31,1,0,0,67,90.6,1,0,2,1,1,4394
3753-TSEMP,P4: Connected Professional,2,1,21,1,0,0,15,88.15,1,1,0,1,1,2524
8305-VHZBZ,P2: Solo Drifter,0,1,55,0,0,0,1,20.2,0,1,0,0,1,4325
9172-JITSM,P4: Connected Professional,2,1,47,1,0,0,26,90.8,1,1,0,1,1,2641
6298-QDFNH,P2: Solo Drifter,0,1,48,0,0,0,22,79.35,1,1,1,0,1,4718
6173-ITPWD,P4: Connected Professional,2,1,26,1,0,0,47,83.35,1,1,2,1,1,2516
9734-UYXQI,P2: Solo Drifter,0,1,27,0,0,0,2,49.4,0,1,0,0,1,5115
2189-UXTKY,P4: Connected Professional,2,1,27,1,0,0,22,79.2,0,1,2,1,1,3410
4958-GZWIY,P2: Solo Drifter,0,1,61,1,0,0,7,48.7,0,1,1,1,2,2984
6356-ELRKD,P2: Solo Drifter,0,1,29,0,0,0,1,95.6,1,1,1,0,2,4091
8624-GIOUT,P2: Solo Drifter,0,1,40,0,0,0,49,59.75,0,1,2,0,1,6006
3177-LASXD,P2: Solo Drifter,0,1,43,0,0,0,1,71.35,0,1,0,0,3,2619
4897-QSUYC,P2: Solo Drifter,0,1,42,0,0,0,1,20.15,0,1,0,0,3,4939
1084-UQCHV,P2: Solo Drifter,0,1,35,0,0,0,1,69.75,1,1,0,0,2,2901
2955-BJZHG,P2: Solo Drifter,0,1,41,1,0,0,17,80.85,1,1,0,1,1,5174
3806-DXQOM,P2: Solo Drifter,0,1,47,0,0,0,4,33.65,0,1,2,0,2,2563
9300-RENDD,P2: Solo Drifter,0,1,56,0,0,0,1,79.95,1,1,0,0,3,4815
0761-AETCS,P2: Solo Drifter,0,1,58,0,0,0,1,19.3,0,1,0,0,2,3236
2153-MREFK,P4: Connected Professional,2,1,55,1,0,0,37,99.2,1,0,3,1,1,3599
3106-ULWFW,P2: Solo Drifter,0,1,32,1,0,0,8,85.2,1,1,0,0,1,2887
0925-VYDLG,P2: Solo Drifter,0,1,40,0,0,0,3,75.25,1,1,0,0,3,5898
4349-GFQHK,P2: Solo Drifter,0,1,30,0,0,0,1,54.35,0,1,1,0,3,4212
7802-EFKNY,P2: Solo Drifter,0,1,37,1,0,0,5,24.95,0,1,0,1,1,5865
8035-BUYVG,P4: Connected Professional,2,1,39,1,0,0,40,42.35,0,0,3,1,1,5422
9787-XVQIU,P2: Solo Drifter,0,1,38,0,0,0,1,75.3,1,1,0,0,3,3596
8945-MUQUF,P4: Connected Professional,2,1,22,0,0,0,51,94.8,1,0,2,0,3,5074
3023-GFLBR,P4: Connected Professional,2,1,63,1,0,0,33,86.15,1,1,0,1,2,3336
0524-IAVZO,P4: Connected Professional,2,1,25,1,0,0,30,85.0,1,1,0,1,2,3698
2737-YNGYW,P2: Solo Drifter,0,1,29,0,0,0,2,80.55,1,1,0,0,3,2856
5159-YFPKQ,P2: Solo Drifter,0,1,37,0,0,0,2,75.8,1,1,1,0,1,5270
7927-AUXBZ,P2: Solo Drifter,0,1,45,0,0,0,30,85.15,1,1,1,0,2,4417
7619-ODSGN,P1: Family Anchor,3,1,63,1,0,2,24,54.75,0,1,1,1,1,5699
2514-GINMM,P2: Solo Drifter,0,1,60,0,0,0,1,79.5,1,1,0,0,2,4490
2659-VXMWZ,P4: Connected Professional,2,1,58,1,0,0,67,111.3,1,0,3,0,3,4146
4285-GYRQC,P2: Solo Drifter,0,1,63,1,0,0,7,86.25,1,1,1,1,2,3344
8337-MSSXB,P2: Solo Drifter,0,1,64,0,0,0,14,86.3,1,1,1,0,2,3677
8182-BJDSI,P2: Solo Drifter,0,1,56,0,0,0,28,89.95,1,1,1,0,1,2468
2482-CZGBB,P2: Solo Drifter,0,1,41,0,0,0,10,70.0,1,1,0,0,1,3156
0866-QLSIR,P2: Solo Drifter,0,1,53,0,0,0,34,64.4,0,0,3,0,2,5189
7181-BQYBV,P4: Connected Professional,2,1,52,1,0,0,1,102.45,1,1,2,1,1,4811
6204-IEUXJ,P2: Solo Drifter,0,1,30,0,0,0,3,80.1,1,1,2,0,3,4330
4529-CKBCL,P2: Solo Drifter,0,1,51,0,0,0,2,80.2,1,1,0,0,2,4381
2506-CLAKW,P2: Solo Drifter,0,1,20,0,0,0,6,98.15,1,1,4,0,1,3578
1583-IHQZE,P2: Solo Drifter,0,1,60,0,0,0,12,112.95,0,1,3,0,2,3965
0151-ONTOV,P2: Solo Drifter,0,1,43,0,0,0,1,70.9,1,1,0,0,1,4739
0320-JDNQG,P4: Connected Professional,2,1,28,1,0,0,23,99.85,1,1,2,1,1,3425
7180-PISOG,P2: Solo Drifter,0,1,41,1,0,0,1,74.5,1,1,0,0,3,5554
3571-RFHAR,P4: Connected Professional,2,1,60,0,0,0,65,109.15,1,1,3,0,2,6001
9578-VRMNM,P2: Solo Drifter,0,1,48,0,0,0,16,65.2,0,1,1,0,1,4722
6140-QNRQQ,P2: Solo Drifter,0,1,42,0,0,0,1,71.55,1,1,0,0,1,5739
4307-KTUMW,P4: Connected Professional,2,1,27,1,0,0,53,93.9,1,1,2,1,1,5543
7470-MCQTK,P2: Solo Drifter,0,1,42,1,0,0,13,48.75,0,1,1,1,2,2655
7488-MXJIV,P2: Solo Drifter,0,1,63,0,0,0,4,85.65,1,1,0,0,1,3223
2027-FECZV,P2: Solo Drifter,0,1,44,0,0,0,12,106.7,1,1,2,0,2,2406
2672-DZUOY,P2: Solo Drifter,0,1,46,0,0,0,1,25.15,0,1,0,0,1,5386
3870-MQAMG,P4: Connected Professional,2,1,21,1,0,0,54,110.35,1,0,3,1,1,6189
4800-CZMPC,P4: Connected Professional,2,1,24,1,0,0,48,103.25,1,0,2,1,1,4736
7377-DMMRI,P2: Solo Drifter,0,1,35,0,0,0,2,47.8,0,1,1,0,1,4134
8949-JTMAY,P2: Solo Drifter,0,1,49,0,0,0,29,98.6,1,1,1,0,1,5144
3211-ILJTT,P2: Solo Drifter,0,1,35,1,0,0,17,70.4,1,1,0,1,1,4469
5103-MHMHY,P2: Solo Drifter,0,1,49,0,0,1,1,45.95,0,1,0,0,1,4563
0235-KGSLC,P2: Solo Drifter,0,1,45,0,0,0,1,85.55,1,1,1,0,2,3967
2884-GBPFB,P2: Solo Drifter,0,1,61,1,0,0,35,70.3,1,1,0,4,3,5413
5136-KCKGI,P4: Connected Professional,2,1,22,1,0,0,33,103.7,1,0,2,1,2,4461
3722-WPXTK,P2: Solo Drifter,0,1,23,0,0,0,1,88.35,1,1,0,0,1,4254
2929-ERCFZ,P4: Connected Professional,2,1,22,1,0,0,8,94.2,1,1,1,1,1,2939
7548-SEPYI,P2: Solo Drifter,0,1,62,0,0,0,5,96.25,1,1,1,0,2,5056
8835-VSDSE,P2: Solo Drifter,0,1,28,1,0,0,2,70.7,0,1,0,1,2,4559
1623-NLDOT,P1: Family Anchor,3,1,55,1,0,0,42,33.55,0,0,2,1,2,2044
5236-PERKL,P4: Connected Professional,2,1,38,0,0,0,57,112.95,1,0,3,0,1,4738
7854-FOKSF,P2: Solo Drifter,0,1,54,0,0,0,1,35.9,0,1,0,0,1,4747
2519-FAKOD,P2: Solo Drifter,0,1,30,0,0,0,38,99.25,1,1,1,0,1,5274
7089-IVVAZ,P2: Solo Drifter,0,1,26,0,0,0,8,103.35,1,1,2,0,1,2363
9492-TOKRI,P2: Solo Drifter,0,1,55,0,0,0,18,90.0,1,1,1,0,1,2708
3325-FUYCG,P4: Connected Professional,2,1,58,1,0,0,28,106.1,1,0,2,1,1,3770
8481-YYXWG,P2: Solo Drifter,0,1,30,0,0,0,5,89.35,1,1,2,0,3,4584
2609-IAICY,P2: Solo Drifter,0,1,32,0,0,0,1,77.15,1,1,0,0,3,2756
1740-CSDJP,P2: Solo Drifter,0,1,53,0,0,0,1,35.25,0,1,0,0,2,2548
2636-OHFMN,P4: Connected Professional,2,1,26,1,0,0,4,48.55,0,1,1,4,2,3955
1323-OOEPC,P4: Connected Professional,2,1,45,1,0,0,53,98.4,1,1,1,1,2,6481
9921-ZVRHG,P2: Solo Drifter,0,1,44,0,0,0,14,80.45,1,1,1,0,1,4155
4701-MLJPN,P2: Solo Drifter,0,1,60,0,0,0,31,55.25,0,1,2,0,3,2933
9206-GVPEQ,P4: Connected Professional,2,1,28,1,0,0,13,54.45,0,1,2,1,1,5212
1596-BBVTG,P2: Solo Drifter,0,1,53,0,0,0,35,75.35,1,1,0,0,3,2785
8433-WXGNA,P2: Solo Drifter,0,1,55,0,0,0,2,75.7,0,1,1,0,1,4676
3707-GNWHM,P2: Solo Drifter,0,1,28,0,0,0,1,74.25,1,1,0,0,1,4750
5766-ZJYBB,P2: Solo Drifter,0,1,52,0,0,0,1,19.4,0,1,0,0,2,4152
8931-GJJIQ,P2: Solo Drifter,0,1,46,0,0,0,9,83.3,1,1,0,0,2,3520
4277-PVRAN,P2: Solo Drifter,0,1,34,0,0,0,8,80.1,1,1,0,0,1,5071
0203-HHYIJ,P2: Solo Drifter,0,1,62,0,0,0,25,25.3,0,0,0,0,3,3779
0952-KMEEH,P2: Solo Drifter,0,1,46,0,0,0,13,98.15,1,1,1,0,1,5525
8178-EYZUO,P2: Solo Drifter,0,1,48,0,0,0,46,93.7,1,1,2,0,1,3378
3230-WYKIR,P2: Solo Drifter,0,1,36,0,0,0,18,82.0,0,0,2,0,1,3306
0407-BDJKB,P4: Connected Professional,2,1,59,1,0,0,60,95.75,1,1,2,1,2,4129
