Customer ID,churn_prob,risk_tier,Monthly Charge,Tenure in Months,Contract,Internet Type,Churn Value
4931-TRZWN,0.6491115,MEDIUM,71.95,13,Month-to-Month,DSL,0
7129-CAKJW,0.64878076,MEDIUM,80.05,17,Month-to-Month,Fiber Optic,0
7567-ECMCM,0.6484554,MEDIUM,79.85,24,Month-to-Month,Fiber Optic,0
4701-AHWMW,0.6482186,MEDIUM,54.55,55,Month-to-Month,DSL,1
2659-VXMWZ,0.6481597,MEDIUM,111.3,67,One Year,Fiber Optic,1
3018-TFTSU,0.64801055,MEDIUM,81.7,12,Month-to-Month,Fiber Optic,1
9450-TRJUU,0.64779484,MEDIUM,83.15,35,Month-to-Month,Fiber Optic,0
7850-VWJUU,0.64748263,MEDIUM,75.0,23,Month-to-Month,Fiber Optic,0
2027-OAQQC,0.6474075,MEDIUM,49.05,43,Month-to-Month,DSL,1
4250-ZBWLV,0.6473727,MEDIUM,108.45,68,One Year,Fiber Optic,1
4829-AUOAX,0.64737266,MEDIUM,96.05,46,Month-to-Month,Cable,1
1842-EZJMK,0.6473538,MEDIUM,103.7,50,Month-to-Month,Fiber Optic,1
2876-VBBBL,0.6472136,MEDIUM,20.25,1,Month-to-Month,,1
3085-QUOZK,0.6471035,MEDIUM,43.95,1,Month-to-Month,Cable,1
7315-WYOAW,0.6470815,MEDIUM,100.75,13,Month-to-Month,Fiber Optic,0
5208-HFSBT,0.64701116,MEDIUM,55.05,2,Month-to-Month,DSL,1
4959-JOSRX,0.64670706,MEDIUM,44.6,2,Month-to-Month,Cable,1
6173-ITPWD,0.6466571,MEDIUM,83.35,47,Month-to-Month,Fiber Optic,1
2916-BQZLN,0.64496833,MEDIUM,84.75,19,Month-to-Month,Fiber Optic,0
2240-HSJQD,0.64482063,MEDIUM,81.85,38,Month-to-Month,Fiber Optic,0
8677-HDZEE,0.64422476,MEDIUM,105.45,56,Month-to-Month,Fiber Optic,0
1478-VPOAD,0.6440178,MEDIUM,43.8,1,Month-to-Month,DSL,0
5515-AKOAJ,0.643882,MEDIUM,100.1,54,Month-to-Month,Fiber Optic,1
9895-VFOXH,0.6434717,MEDIUM,24.4,1,Month-to-Month,DSL,0
0761-AETCS,0.64318085,MEDIUM,19.3,1,Month-to-Month,,1
1501-SGHBW,0.6431008,MEDIUM,45.85,2,Month-to-Month,Cable,1
9348-YVOMK,0.64297056,MEDIUM,44.8,4,Month-to-Month,DSL,0
7310-EGVHZ,0.6428766,MEDIUM,20.2,1,Month-to-Month,,0
0943-ZQPXH,0.6423554,MEDIUM,92.95,44,Month-to-Month,Fiber Optic,0
5609-IMCGG,0.6418359,MEDIUM,84.35,15,Month-to-Month,Fiber Optic,0
5201-USSQZ,0.6418092,MEDIUM,85.9,26,Month-to-Month,Fiber Optic,0
6242-MBHPK,0.64170116,MEDIUM,95.1,23,One Year,Fiber Optic,0
6330-JKLPC,0.641394,MEDIUM,80.5,11,Month-to-Month,Fiber Optic,1
6582-OIVSP,0.6413926,MEDIUM,45.3,1,Month-to-Month,Cable,0
4343-EJVQB,0.6410203,MEDIUM,74.35,7,Month-to-Month,Fiber Optic,0
1871-MOWRM,0.64091444,MEDIUM,80.85,12,Month-to-Month,Fiber Optic,1
9053-EJUNL,0.6400506,MEDIUM,89.2,41,Month-to-Month,Fiber Optic,0
6891-JPYFF,0.6400269,MEDIUM,105.25,48,Month-to-Month,Fiber Optic,0
3858-VOBET,0.6399887,MEDIUM,74.95,23,Month-to-Month,Cable,1
9412-GHEEC,0.63992363,MEDIUM,104.8,40,Month-to-Month,Fiber Optic,1
3196-NVXLZ,0.6396054,MEDIUM,84.6,25,Month-to-Month,Fiber Optic,0
5146-CBVOE,0.63946646,MEDIUM,75.1,16,Month-to-Month,Fiber Optic,0
5858-EAFCZ,0.6390784,MEDIUM,44.45,1,Month-to-Month,DSL,0
7754-IXRMC,0.6390027,MEDIUM,45.35,1,Month-to-Month,DSL,0
9780-FKVVF,0.6387205,MEDIUM,59.15,6,Month-to-Month,DSL,0
4183-MYFRB,0.6386007,MEDIUM,90.05,21,Month-to-Month,Fiber Optic,0
7048-GXDAY,0.63839877,MEDIUM,106.4,39,Month-to-Month,Fiber Optic,0
5666-CYCYZ,0.638305,MEDIUM,89.55,24,Month-to-Month,Fiber Optic,0
9526-JAWYF,0.6372814,MEDIUM,89.8,26,Month-to-Month,Fiber Optic,1
9638-JIQYA,0.6369559,MEDIUM,24.9,2,Month-to-Month,DSL,0
9272-LSVYH,0.63684994,MEDIUM,70.15,10,Month-to-Month,Fiber Optic,0
3669-OYSJI,0.6365796,MEDIUM,46.2,1,Month-to-Month,DSL,1
7593-XFKDI,0.6365036,MEDIUM,46.3,1,Month-to-Month,DSL,1
8718-PTMEZ,0.63632053,MEDIUM,31.05,13,Month-to-Month,Cable,1
3439-GVUSX,0.63609624,MEDIUM,24.4,1,Month-to-Month,DSL,0
7721-JXEAW,0.6360298,MEDIUM,41.05,59,Month-to-Month,DSL,1
1935-IMVBB,0.63582546,MEDIUM,89.7,56,Month-to-Month,Fiber Optic,0
3932-CMDTD,0.6354238,MEDIUM,105.65,4,One Year,Fiber Optic,1
8149-AIQCG,0.63533694,MEDIUM,73.15,39,Month-to-Month,Fiber Optic,0
4828-FAZPK,0.63481665,MEDIUM,79.95,16,Month-to-Month,Fiber Optic,0
5759-RCVCB,0.63439846,MEDIUM,35.2,3,Month-to-Month,DSL,1
7245-JMTTQ,0.63386256,MEDIUM,111.5,51,One Year,Fiber Optic,0
6888-SBYAI,0.6334384,MEDIUM,50.7,1,Month-to-Month,Cable,0
9667-TKTVZ,0.63328373,MEDIUM,54.35,2,Month-to-Month,Cable,0
7989-CHGTL,0.63325906,MEDIUM,19.6,1,Month-to-Month,,1
2075-RMJIK,0.6329734,MEDIUM,49.4,5,Month-to-Month,Cable,0
8375-KVTHK,0.6329321,MEDIUM,100.3,68,One Year,Fiber Optic,0
5204-QZXPU,0.63279414,MEDIUM,39.65,19,Month-to-Month,DSL,1
1229-RCALF,0.63245964,MEDIUM,115.0,64,One Year,Fiber Optic,0
5261-QSHQM,0.6318169,MEDIUM,24.45,4,Month-to-Month,DSL,1
6158-HDPXZ,0.63163775,MEDIUM,25.35,1,Month-to-Month,DSL,0
6923-EFPNL,0.63156414,MEDIUM,51.75,4,Month-to-Month,DSL,1
9767-FFLEM,0.6314173,MEDIUM,69.5,38,Month-to-Month,Fiber Optic,0
8229-TNIQA,0.6313083,MEDIUM,45.3,4,Month-to-Month,Cable,1
0641-EVBOJ,0.63112456,MEDIUM,82.3,3,Month-to-Month,Fiber Optic,0
8544-GOQSH,0.63084775,MEDIUM,80.05,14,Month-to-Month,Fiber Optic,0
2894-QOJRX,0.6308335,MEDIUM,34.0,25,Month-to-Month,Cable,1
6253-WRFHY,0.63082695,MEDIUM,64.75,13,One Year,DSL,0
1928-BXYIV,0.6304668,MEDIUM,61.15,1,Month-to-Month,DSL,0
2672-OJQZP,0.6300024,MEDIUM,44.75,1,Month-to-Month,Cable,0
3787-TRIAL,0.6297979,MEDIUM,26.05,21,Month-to-Month,DSL,0
2279-AXJJK,0.62973607,MEDIUM,95.65,52,Month-to-Month,Fiber Optic,0
9842-EFSYY,0.62919724,MEDIUM,57.2,4,Month-to-Month,Cable,0
5356-CSVSQ,0.6291428,MEDIUM,64.6,3,Month-to-Month,Cable,0
2874-YXVVA,0.628935,MEDIUM,105.1,34,Month-to-Month,Fiber Optic,0
4860-IJUDE,0.62851083,MEDIUM,73.75,13,Month-to-Month,Fiber Optic,0
3445-HXXGF,0.62834686,MEDIUM,45.3,58,Month-to-Month,DSL,1
3331-HQDTW,0.62822664,MEDIUM,109.8,34,Month-to-Month,Fiber Optic,1
7730-IUTDZ,0.6279871,MEDIUM,75.2,43,Month-to-Month,Fiber Optic,1
9700-ISPUP,0.6279062,MEDIUM,65.5,10,Month-to-Month,DSL,0
3717-OFRTN,0.6275294,MEDIUM,19.75,1,Month-to-Month,,0
8519-QJGJD,0.6274672,MEDIUM,75.35,14,Month-to-Month,Cable,1
2668-TZSPS,0.6273074,MEDIUM,20.45,1,Month-to-Month,,0
3932-IJWDZ,0.62718445,MEDIUM,103.65,45,Month-to-Month,Fiber Optic,0
5671-UUNXD,0.6271818,MEDIUM,100.65,50,One Year,Fiber Optic,0
5811-IWXYM,0.62703216,MEDIUM,101.25,52,One Year,Fiber Optic,0
4625-EWPTF,0.62698805,MEDIUM,30.45,8,Month-to-Month,Cable,1
9244-ZVAPM,0.62692446,MEDIUM,45.6,1,Month-to-Month,DSL,0
6825-UYPFK,0.6268369,MEDIUM,75.6,23,Month-to-Month,Fiber Optic,1
7587-AOVVU,0.6268261,MEDIUM,100.75,27,Month-to-Month,Fiber Optic,0
7501-VTYLJ,0.6264446,MEDIUM,51.55,2,Month-to-Month,DSL,0
0603-OLQDC,0.6253101,MEDIUM,69.85,12,Month-to-Month,Cable,0
9701-CDXHR,0.62494963,MEDIUM,69.15,51,Month-to-Month,Fiber Optic,0
5649-RXQTV,0.62467873,MEDIUM,99.0,51,Month-to-Month,Fiber Optic,0
2372-HWUHI,0.6245815,MEDIUM,44.35,2,Month-to-Month,DSL,1
7252-NTGSS,0.6242715,MEDIUM,45.15,1,Month-to-Month,DSL,0
5136-KCKGI,0.6240683,MEDIUM,103.7,33,One Year,Fiber Optic,1
2476-YGEFM,0.6240598,MEDIUM,76.0,29,Month-to-Month,Fiber Optic,0
3806-DXQOM,0.6238852,MEDIUM,33.65,4,Month-to-Month,DSL,1
5294-CDGWY,0.6238309,MEDIUM,59.3,51,One Year,DSL,1
6599-SFQVE,0.6235723,MEDIUM,55.0,6,Month-to-Month,Cable,0
3969-GYXEL,0.62348026,MEDIUM,76.4,11,Month-to-Month,Fiber Optic,0
0322-YINQP,0.6232152,MEDIUM,48.55,1,Month-to-Month,DSL,1
9584-EXCDZ,0.62316567,MEDIUM,70.5,17,Month-to-Month,Fiber Optic,0
5669-SRAIP,0.62279713,MEDIUM,39.5,5,Month-to-Month,DSL,1
2839-RFSQE,0.62238294,MEDIUM,20.65,2,Month-to-Month,,1
7893-IXHRQ,0.62211,MEDIUM,20.55,1,Month-to-Month,,1
2074-GUHPQ,0.62195194,MEDIUM,92.7,17,Month-to-Month,Fiber Optic,0
4510-PYUSH,0.62190133,MEDIUM,57.15,38,Month-to-Month,DSL,1
5073-WXOYN,0.62189883,MEDIUM,50.8,60,Month-to-Month,Cable,1
7133-VBDCG,0.62189,MEDIUM,79.85,25,Month-to-Month,Fiber Optic,1
1074-AMIOH,0.6218174,MEDIUM,108.25,53,Month-to-Month,Fiber Optic,0
0749-IRGQE,0.6217399,MEDIUM,45.3,13,Month-to-Month,DSL,0
0156-FVPTA,0.6214699,MEDIUM,54.2,22,Month-to-Month,DSL,1
5886-VLQVU,0.6210153,MEDIUM,89.85,35,Month-to-Month,Fiber Optic,0
4998-IKFSE,0.62091327,MEDIUM,100.45,30,Month-to-Month,Fiber Optic,0
7982-VCELR,0.62079793,MEDIUM,94.8,36,Month-to-Month,Fiber Optic,0
6664-FPDAC,0.62064445,MEDIUM,111.95,56,One Year,Fiber Optic,1
2676-OXPPQ,0.6201282,MEDIUM,55.7,6,Month-to-Month,DSL,0
1809-DMJHQ,0.6195472,MEDIUM,46.0,5,Month-to-Month,DSL,1
5440-FLBQG,0.61938804,MEDIUM,108.4,69,Two Year,Fiber Optic,1
2108-YKQTY,0.61916023,MEDIUM,50.7,4,Month-to-Month,DSL,1
1518-VOWAV,0.6189986,MEDIUM,74.65,9,Month-to-Month,DSL,1
2267-FPIMA,0.61806154,MEDIUM,94.4,50,Month-to-Month,Fiber Optic,0
2582-FFFZR,0.6180505,MEDIUM,50.6,22,Month-to-Month,DSL,0
4061-UKJWL,0.61728,MEDIUM,45.45,3,Month-to-Month,Cable,0
6243-OZGFH,0.6172011,MEDIUM,44.95,23,Month-to-Month,DSL,0
0106-GHRQR,0.616796,MEDIUM,71.4,16,Month-to-Month,DSL,0
7619-ODSGN,0.61665714,MEDIUM,54.75,24,Month-to-Month,DSL,1
6656-JWRQX,0.61656797,MEDIUM,30.55,1,Month-to-Month,DSL,0
7964-VEXDG,0.6158824,MEDIUM,80.35,21,Month-to-Month,Fiber Optic,0
2208-UGTGR,0.6157771,MEDIUM,98.6,56,Month-to-Month,Fiber Optic,0
4791-QRGMF,0.61566764,MEDIUM,99.5,59,One Year,Fiber Optic,1
5948-UJZLF,0.6148056,MEDIUM,49.25,2,Month-to-Month,DSL,0
5895-QSXOD,0.6138577,MEDIUM,70.05,9,Month-to-Month,Fiber Optic,0
0568-ONFPC,0.61366206,MEDIUM,25.9,5,Month-to-Month,,1
1685-BQULA,0.61285585,MEDIUM,93.4,40,Month-to-Month,Fiber Optic,0
3199-NPKCN,0.61273277,MEDIUM,111.25,67,One Year,Fiber Optic,0
6815-ABQFQ,0.6126084,MEDIUM,107.25,56,One Year,Fiber Optic,0
7855-DIWPO,0.61246836,MEDIUM,68.65,21,Month-to-Month,Fiber Optic,0
6917-IAYHD,0.61198133,MEDIUM,33.6,1,Month-to-Month,Cable,0
9576-SYUHJ,0.61195016,MEDIUM,91.15,37,Month-to-Month,Fiber Optic,0
4026-SKKHW,0.61191225,MEDIUM,50.25,3,Month-to-Month,Cable,0
7321-PKUYW,0.6118572,MEDIUM,90.15,11,Month-to-Month,Cable,1
1349-WXNGG,0.6117979,MEDIUM,20.05,1,Month-to-Month,,1
3096-JRDSO,0.61176854,MEDIUM,104.3,27,Month-to-Month,Fiber Optic,1
0727-BMPLR,0.6112634,MEDIUM,100.0,55,One Year,Fiber Optic,1
6890-PFRQX,0.6111609,MEDIUM,69.5,18,Month-to-Month,DSL,0
6300-BWMJX,0.6104371,MEDIUM,93.35,59,Month-to-Month,Fiber Optic,0
1794-HBQTJ,0.6100569,MEDIUM,48.6,1,Month-to-Month,Cable,1
5312-UXESG,0.6099996,MEDIUM,98.05,41,Month-to-Month,Fiber Optic,0
8930-XOTDP,0.6099781,MEDIUM,55.95,18,Month-to-Month,DSL,0
2538-OIMXF,0.6099028,MEDIUM,24.7,1,Month-to-Month,Cable,0
4080-OGPJL,0.60985357,MEDIUM,71.15,8,Month-to-Month,DSL,1
7129-ACFOG,0.609771,MEDIUM,53.8,5,Month-to-Month,Cable,0
9462-MJUAW,0.6095446,MEDIUM,50.4,4,Month-to-Month,Cable,1
7853-WNZSY,0.60947883,MEDIUM,19.75,1,Month-to-Month,,0
8993-PHFWD,0.60928005,MEDIUM,25.25,3,Month-to-Month,DSL,1
2239-JALAW,0.6091559,MEDIUM,103.25,58,One Year,Fiber Optic,1
8178-EYZUO,0.6090033,MEDIUM,93.7,46,Month-to-Month,Fiber Optic,1
1346-UFHAX,0.608766,MEDIUM,80.0,13,Month-to-Month,Fiber Optic,0
1230-QAJDW,0.6086359,MEDIUM,65.25,3,Month-to-Month,Cable,0
3384-CTMSF,0.6083593,MEDIUM,104.1,47,Month-to-Month,Fiber Optic,0
2003-CKLOR,0.6076586,MEDIUM,99.5,66,Month-to-Month,Cable,1
1767-TGTKO,0.6070668,MEDIUM,45.45,8,Month-to-Month,DSL,0
4588-YBNIB,0.60688394,MEDIUM,19.6,1,Month-to-Month,,1
6637-KYRCV,0.60665125,MEDIUM,30.5,5,Month-to-Month,DSL,0
0979-PHULV,0.6065048,MEDIUM,99.45,69,Month-to-Month,Fiber Optic,1
8566-YPRGL,0.6063441,MEDIUM,19.5,1,Month-to-Month,,0
1725-MIMXW,0.6062657,MEDIUM,19.45,1,Month-to-Month,,1
3838-OZURD,0.60624945,MEDIUM,105.0,66,Month-to-Month,Fiber Optic,1
2108-XWMPY,0.6060628,MEDIUM,35.45,3,Month-to-Month,DSL,1
0260-ZDLGK,0.6059467,MEDIUM,72.9,9,Month-to-Month,Cable,1
3656-TKRVZ,0.6057762,MEDIUM,55.35,3,Month-to-Month,DSL,1
0550-DCXLH,0.605525,MEDIUM,73.35,13,Month-to-Month,DSL,0
0406-BPDVR,0.6046652,MEDIUM,101.5,54,One Year,Fiber Optic,1
6538-POCHL,0.6044793,MEDIUM,79.0,33,Month-to-Month,Fiber Optic,0
6728-WYQBC,0.60440296,MEDIUM,20.95,1,Month-to-Month,,0
2252-JHJGE,0.60432756,MEDIUM,104.0,61,One Year,Fiber Optic,0
7129-AZJDE,0.60396427,MEDIUM,78.95,34,One Year,Fiber Optic,0
6425-YQLLO,0.6038462,MEDIUM,105.95,66,One Year,Fiber Optic,1
8660-BUETV,0.60380733,MEDIUM,44.75,3,Month-to-Month,Cable,0
2133-TSRRM,0.60372543,MEDIUM,105.35,34,Month-to-Month,Fiber Optic,0
3173-NVMPX,0.6034646,MEDIUM,55.3,9,Month-to-Month,DSL,0
7617-EYGLW,0.6032919,MEDIUM,19.45,1,Month-to-Month,,0
3814-MLAXC,0.6032214,MEDIUM,79.85,31,Month-to-Month,Fiber Optic,1
5828-DWPIL,0.60302156,MEDIUM,89.1,62,Month-to-Month,Fiber Optic,0
2911-WDXMV,0.60284287,MEDIUM,80.55,18,Month-to-Month,Fiber Optic,0
2947-DOMLJ,0.60278326,MEDIUM,50.6,1,Month-to-Month,Cable,1
6429-SHBCB,0.60277945,MEDIUM,69.6,19,Month-to-Month,DSL,0
3668-QPYBK,0.60276365,MEDIUM,53.85,2,Month-to-Month,DSL,1
2373-NTKOD,0.60264814,MEDIUM,66.25,8,Month-to-Month,Cable,0
7504-UWHNB,0.60258824,MEDIUM,69.75,25,Month-to-Month,Fiber Optic,0
7927-AUXBZ,0.60243297,MEDIUM,85.15,30,Month-to-Month,Fiber Optic,1
8676-OOQEJ,0.60235214,MEDIUM,30.5,4,Month-to-Month,Cable,0
5180-UCIIQ,0.6021473,MEDIUM,40.05,22,Month-to-Month,Cable,1
4547-LYTDD,0.6018213,MEDIUM,72.65,16,Month-to-Month,Fiber Optic,1
9661-ACXBS,0.60177135,MEDIUM,105.2,42,Month-to-Month,Fiber Optic,1
9821-BESNZ,0.6017425,MEDIUM,104.25,66,One Year,Fiber Optic,0
8976-OQHGT,0.6017417,MEDIUM,56.5,4,Month-to-Month,DSL,1
8634-CILSZ,0.6011923,MEDIUM,104.7,69,One Year,Fiber Optic,1
4465-VDKIQ,0.60112417,MEDIUM,77.8,18,Month-to-Month,Fiber Optic,0
9938-EKRGF,0.6009462,MEDIUM,84.45,15,Month-to-Month,Cable,0
4661-NJEUX,0.60081387,MEDIUM,20.05,1,Month-to-Month,,0
5433-KYGHE,0.6006027,MEDIUM,86.0,14,Month-to-Month,Fiber Optic,0
1816-FLZDK,0.60057217,MEDIUM,29.15,1,Month-to-Month,DSL,0
1100-DDVRV,0.600545,MEDIUM,49.8,17,Month-to-Month,DSL,0
3446-QDSZF,0.6003801,MEDIUM,55.5,4,Month-to-Month,DSL,0
0376-YMCJC,0.6000112,MEDIUM,90.6,23,Month-to-Month,Cable,1
8728-SKJLR,0.5997737,MEDIUM,74.25,41,Month-to-Month,Fiber Optic,0
2049-BAFNW,0.5997691,MEDIUM,35.9,1,Month-to-Month,DSL,0
3685-YLCMQ,0.59954846,MEDIUM,104.65,58,One Year,Fiber Optic,1
0670-KDOMA,0.5994977,MEDIUM,20.25,1,Month-to-Month,,0
7055-HNEOJ,0.59941465,MEDIUM,55.8,3,Month-to-Month,Cable,0
1575-KRZZE,0.5990718,MEDIUM,55.2,4,Month-to-Month,Cable,0
2669-QVCRG,0.5985912,MEDIUM,81.3,41,Month-to-Month,Fiber Optic,0
3845-JHAMY,0.59840333,MEDIUM,35.5,16,Month-to-Month,Cable,0
8761-NSOBC,0.59810686,MEDIUM,100.55,44,Month-to-Month,Fiber Optic,1
4913-EHYUI,0.59782106,MEDIUM,104.55,56,One Year,Fiber Optic,1
2722-VOJQL,0.59751374,MEDIUM,105.65,64,One Year,Fiber Optic,1
0867-LDTTC,0.5974879,MEDIUM,75.15,5,Month-to-Month,Cable,0
9003-CPATH,0.5973445,MEDIUM,79.9,42,Month-to-Month,Fiber Optic,0
4983-CLMLV,0.5971261,MEDIUM,102.7,52,Month-to-Month,Fiber Optic,0
6022-KOUQO,0.59689534,MEDIUM,29.05,2,Month-to-Month,Cable,0
1724-IQWNM,0.59664965,MEDIUM,19.3,1,Month-to-Month,,0
2960-NKRSO,0.59658545,MEDIUM,85.95,24,Month-to-Month,Fiber Optic,0
2495-KZNFB,0.5962098,MEDIUM,90.65,33,Month-to-Month,Fiber Optic,0
5129-JLPIS,0.5961475,MEDIUM,105.5,25,Month-to-Month,Fiber Optic,0
0431-APWVY,0.5958156,MEDIUM,90.1,28,One Year,Fiber Optic,1
5356-RHIPP,0.59560114,MEDIUM,20.2,1,Month-to-Month,,1
8885-QSQBX,0.59548384,MEDIUM,49.55,1,Month-to-Month,DSL,0
5980-NOPLP,0.5947712,MEDIUM,96.1,44,Month-to-Month,Fiber Optic,1
1791-PQHBB,0.59470993,MEDIUM,61.2,2,Month-to-Month,Cable,0
8495-PRWFH,0.5946773,MEDIUM,55.65,42,Month-to-Month,Cable,0
5172-MIGPM,0.5946293,MEDIUM,65.55,4,Month-to-Month,Cable,0
8654-DHAOW,0.5945312,MEDIUM,54.15,2,Month-to-Month,DSL,0
3569-EDBPQ,0.5944477,MEDIUM,84.35,24,Month-to-Month,Fiber Optic,0
5018-LXQQG,0.59439325,MEDIUM,66.3,30,Month-to-Month,DSL,0
6233-HXJMX,0.59434414,MEDIUM,89.3,45,Month-to-Month,Fiber Optic,0
7895-VONWT,0.59381104,MEDIUM,48.25,25,Month-to-Month,Cable,0
0748-RDGGM,0.5935583,MEDIUM,109.5,70,One Year,Fiber Optic,1
1481-ZUWZA,0.5933224,MEDIUM,94.5,28,Month-to-Month,Fiber Optic,1
3927-NLNRY,0.59325385,MEDIUM,94.25,53,One Year,Fiber Optic,1
0374-AACSZ,0.5932011,MEDIUM,50.15,1,Month-to-Month,DSL,0
9921-EZKBY,0.59317744,MEDIUM,95.3,33,Month-to-Month,Fiber Optic,0
2139-FQHLM,0.5925597,MEDIUM,89.95,19,Month-to-Month,Fiber Optic,0
9169-BSVIN,0.5921631,MEDIUM,74.75,12,Month-to-Month,DSL,0
1449-XQEMT,0.5921301,MEDIUM,19.8,3,Month-to-Month,,1
1335-NTIUC,0.59209156,MEDIUM,24.95,9,Month-to-Month,DSL,0
4320-QMLLA,0.5920558,MEDIUM,54.85,7,Month-to-Month,DSL,0
5088-QZLRL,0.5914628,MEDIUM,20.65,1,Month-to-Month,,0
2101-RANCD,0.5914141,MEDIUM,73.1,55,Month-to-Month,Fiber Optic,0
0618-XWMSS,0.5903809,MEDIUM,74.9,28,Month-to-Month,Fiber Optic,1
8980-WQFWL,0.5900233,MEDIUM,62.1,35,Month-to-Month,DSL,0
5057-LCOUI,0.5900151,MEDIUM,50.75,39,Month-to-Month,DSL,1
4106-HADHQ,0.5898815,MEDIUM,80.0,39,One Year,DSL,1
3296-SILRA,0.5896768,MEDIUM,76.4,1,Month-to-Month,Fiber Optic,1
7055-VKGDA,0.5895882,MEDIUM,105.4,54,One Year,Fiber Optic,1
6652-YFFJO,0.5894296,MEDIUM,64.9,11,Month-to-Month,Cable,0
8757-TFHHJ,0.5890636,MEDIUM,49.8,1,Month-to-Month,Cable,0
3209-ZPKFI,0.58893716,MEDIUM,54.25,47,Month-to-Month,DSL,0
0980-PVMRC,0.5888888,MEDIUM,50.85,40,Month-to-Month,DSL,0
2087-QAREY,0.58866906,MEDIUM,54.7,22,Month-to-Month,Cable,0
7698-YFGEZ,0.58864623,MEDIUM,20.0,1,Month-to-Month,,0
1432-FPAXX,0.58858603,MEDIUM,30.6,29,Month-to-Month,DSL,1
0434-CSFON,0.5880808,MEDIUM,100.5,47,Month-to-Month,Fiber Optic,0
1596-BBVTG,0.5874238,MEDIUM,75.35,35,Month-to-Month,Fiber Optic,1
0666-UXTJO,0.58705276,MEDIUM,85.2,34,Month-to-Month,Fiber Optic,0
5688-KZTSN,0.5863216,MEDIUM,20.0,15,Month-to-Month,,1
2465-BLLEU,0.5858654,MEDIUM,19.75,1,Month-to-Month,,0
0471-LVHGK,0.5857027,MEDIUM,73.0,41,One Year,DSL,1
3572-UOLYZ,0.5852065,MEDIUM,84.8,46,Month-to-Month,Fiber Optic,0
0475-RIJEP,0.5850929,MEDIUM,77.85,43,Month-to-Month,Fiber Optic,1
5143-WMWOG,0.5841126,MEDIUM,19.95,1,Month-to-Month,,1
6158-DWPZT,0.58384305,MEDIUM,24.1,9,One Year,DSL,1
3043-TYBNO,0.5836591,MEDIUM,60.65,3,Month-to-Month,DSL,0
4236-UJPWO,0.5830397,MEDIUM,24.5,2,Month-to-Month,DSL,0
5868-YTYKS,0.5829347,MEDIUM,20.25,1,Month-to-Month,,0
7410-OIEDU,0.5819182,MEDIUM,79.85,10,Month-to-Month,Fiber Optic,0
0843-WTBXE,0.5818109,MEDIUM,85.45,53,Month-to-Month,Fiber Optic,1
0426-TIRNE,0.581793,MEDIUM,20.9,1,Month-to-Month,,1
5649-VUKMC,0.58063513,MEDIUM,95.5,12,One Year,Fiber Optic,1
5440-VHLUL,0.57997334,MEDIUM,105.2,69,One Year,Fiber Optic,0
5394-SVGJV,0.57925785,MEDIUM,98.8,37,Month-to-Month,Fiber Optic,1
1297-VQDRP,0.5791186,MEDIUM,107.15,68,One Year,Fiber Optic,0
5153-RTHKF,0.57909894,MEDIUM,85.35,34,Month-to-Month,Fiber Optic,0
6345-HOVES,0.5787887,MEDIUM,25.05,34,Month-to-Month,Cable,0
4488-KQFDT,0.5784039,MEDIUM,103.95,61,One Year,Fiber Optic,0
6240-EURKS,0.57800084,MEDIUM,35.0,18,Month-to-Month,DSL,1
1322-AGOQM,0.5779871,MEDIUM,30.3,46,Month-to-Month,DSL,1
8468-EHYJA,0.57788014,MEDIUM,99.65,57,Month-to-Month,Fiber Optic,0
8807-ARQET,0.57752967,MEDIUM,40.35,41,Month-to-Month,Cable,0
2957-LOLHO,0.57737625,MEDIUM,45.4,12,Month-to-Month,DSL,1
5966-EMAZU,0.5770648,MEDIUM,108.5,64,One Year,Fiber Optic,0
4581-LNWUM,0.576275,MEDIUM,49.15,13,Month-to-Month,DSL,0
4765-OXPPD,0.5758804,MEDIUM,65.0,9,Month-to-Month,Cable,1
1444-VVSGW,0.57581913,MEDIUM,115.65,70,One Year,Fiber Optic,1
4868-AADLV,0.5757219,MEDIUM,116.25,66,One Year,Fiber Optic,0
0487-RPVUM,0.57530385,MEDIUM,99.4,61,Month-to-Month,Fiber Optic,0
3009-JWMPU,0.57509005,MEDIUM,96.75,62,One Year,Fiber Optic,1
2478-EEWWM,0.5749721,MEDIUM,44.3,59,Month-to-Month,DSL,0
2178-PMGCJ,0.5749576,MEDIUM,69.7,22,Month-to-Month,Fiber Optic,0
2115-BFTIW,0.57474554,MEDIUM,70.95,25,Month-to-Month,Fiber Optic,1
6711-VTNRE,0.5747108,MEDIUM,87.55,36,Month-to-Month,Fiber Optic,1
2971-SGAFL,0.5744223,MEDIUM,78.75,13,Month-to-Month,DSL,0
8920-NAVAY,0.57434934,MEDIUM,110.75,62,One Year,Fiber Optic,0
7067-KSAZT,0.57411915,MEDIUM,106.25,65,One Year,Fiber Optic,1
7872-RDDLZ,0.574052,MEDIUM,54.9,67,Month-to-Month,DSL,0
3620-MWJNE,0.57389396,MEDIUM,54.45,2,Month-to-Month,DSL,0
1550-EENBN,0.5736247,MEDIUM,104.35,31,Month-to-Month,Fiber Optic,0
1213-NGCUN,0.57362163,MEDIUM,49.65,6,Month-to-Month,DSL,1
7905-TVXTA,0.57354766,MEDIUM,64.35,5,Month-to-Month,DSL,0
0468-YRPXN,0.5731861,MEDIUM,98.8,29,Month-to-Month,Fiber Optic,0
